,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
822,1096,dribbling,R,1,['R7'],4,"['L6', 'L9', 'R7', 'R9']",,False
823,1097,dribbling,R,1,['R7'],3,"['L6', 'R7', 'R9']",,False
824,1098,dribbling,R,1,['R7'],3,"['L6', 'R7', 'R9']",,False
825,1099,dribbling,R,1,['R7'],2,"['L6', 'R7']",,False
826,1100,dribbling,R,1,['R7'],2,"['L6', 'R7']",,False
827,1101,dribbling,R,1,['R7'],3,"['L6', 'L9', 'R7']",,False
828,1102,dribbling,R,1,['R7'],3,"['L6', 'L9', 'R7']",,False
829,1103,dribbling,R,1,['R7'],3,"['L6', 'L9', 'R7']",,False
830,1104,dribbling,R,1,['R7'],3,"['L6', 'L9', 'R7']",,False
831,1199,searching,,0,[],4,"['L6', 'R2', 'R6', 'R7']",,False
832,1200,searching,,0,[],4,"['L6', 'R2', 'R6', 'R7']",,False
833,1201,dribbling,R,1,['R6'],5,"['L6', 'L8', 'R2', 'R6', 'R7']",,False
834,1202,dribbling,R,1,['R6'],6,"['L6', 'L8', 'R2', 'R6', 'R7', 'R11']",,False
835,1203,dribbling,R,1,['R6'],6,"['L6', 'L8', 'R2', 'R6', 'R7', 'R11']",,False
836,1204,dribbling,R,1,['R6'],5,"['L6', 'L8', 'R2', 'R6', 'R11']",,False
837,1205,dribbling,R,1,['R6'],5,"['L6', 'L8', 'R2', 'R6', 'R11']",,False
838,1206,dribbling,R,1,['R6'],4,"['L6', 'L8', 'R6', 'R11']",,False
839,1207,dribbling,R,1,['R6'],4,"['L6', 'L8', 'R6', 'R11']",,False
840,1208,dribbling,R,1,['R6'],3,"['L6', 'L8', 'R6']",,False
841,1209,dribbling,R,1,['R6'],3,"['L6', 'L8', 'R6']",,False
842,1210,dribbling,R,1,['R6'],3,"['L6', 'L8', 'R6']",,False
843,1211,passing,R,1,['R6'],2,"['L6', 'R6']","['R6', 'R2', 'R']",False
844,1212,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
845,1213,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
846,1214,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
847,1215,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
848,1216,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
849,1217,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
850,1218,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R6']",,False
851,1219,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R6']",,False
852,1220,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R6']",,False
853,1221,searching,,0,[],3,"['L10', 'R2', 'R6']",,False
854,1222,searching,,0,[],3,"['L10', 'R2', 'R6']",,False
855,1223,searching,,0,[],4,"['L6', 'L10', 'R2', 'R6']",,False
856,1224,dribbling,R,1,['R2'],4,"['L6', 'L10', 'R2', 'R6']",,False
857,1225,dribbling,R,1,['R2'],4,"['L6', 'L10', 'R2', 'R6']",,False
858,1226,dribbling,R,1,['R2'],3,"['L6', 'R2', 'R6']",,False
859,1227,dribbling,R,1,['R2'],3,"['L6', 'R2', 'R6']",,False
860,1228,dribbling,R,1,['R2'],3,"['L6', 'R2', 'R6']",,False
861,1229,passing,R,1,['R2'],3,"['L6', 'R2', 'R6']","['R2', 'R7', 'R']",False
862,1230,searching,,0,[],3,"['L6', 'R2', 'R6']",,False
863,1231,searching,,0,[],4,"['L6', 'L9', 'R2', 'R7']",,False
864,1232,searching,,0,[],4,"['L6', 'L9', 'R2', 'R7']",,False
865,1233,searching,,0,[],3,"['L9', 'R2', 'R7']",,False
866,1234,searching,,0,[],2,"['L9', 'R7']",,False
867,1235,dribbling,R,1,['R7'],2,"['L9', 'R7']",,False
868,1236,passing,R,1,['R7'],2,"['L9', 'R7']","['R7', 'R9', 'R']",False
869,1237,searching,,0,[],2,"['L9', 'R7']",,False
870,1238,searching,,0,[],2,"['L9', 'R7']",,False
871,1239,searching,,0,[],3,"['L5', 'L9', 'R7']",,False
872,1240,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
873,1241,searching,,0,[],3,"['L5', 'L9', 'R9']",,False
874,1242,searching,,0,[],3,"['L5', 'L9', 'R9']",,False
875,1243,searching,,0,[],3,"['L5', 'L9', 'R9']",,False
876,1244,searching,,0,[],2,"['L5', 'R9']",,False
877,1245,searching,,0,[],2,"['L5', 'R9']",,False
878,1246,searching,,0,[],2,"['L5', 'R9']",,False
879,1247,searching,,0,[],2,"['L5', 'R9']",,False
880,1248,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
881,1249,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
882,1250,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
883,1251,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R9', 'R']",False
884,1252,searching,,0,[],2,"['L5', 'R9']",,False
885,1253,searching,,0,[],2,"['L5', 'R9']",,False
886,1254,searching,,0,[],2,"['L5', 'R9']",,False
887,1255,searching,,0,[],2,"['L5', 'R9']",,False
888,1256,searching,,0,[],2,"['L5', 'R9']",,False
889,1257,searching,,0,[],2,"['L5', 'R9']",,False
890,1258,searching,,0,[],2,"['L5', 'R9']",,False
891,1259,searching,,0,[],2,"['L5', 'R9']",,False
892,1260,searching,,0,[],2,"['L5', 'R9']",,False
893,1261,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
894,1262,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R11', 'R']",False
895,1263,dribbling,L,1,['L5'],4,"['L5', 'L9', 'R9', 'R11']",,False
896,1264,searching,,0,[],4,"['L5', 'L9', 'R9', 'R11']",,False
897,1265,searching,,0,[],4,"['L5', 'L9', 'R9', 'R11']",,False
898,1266,searching,,0,[],6,"['L3', 'L5', 'L6', 'L9', 'R9', 'R11']",,False
899,1267,dribbling,R,1,['R11'],6,"['L3', 'L5', 'L6', 'L9', 'R9', 'R11']",,False
900,1268,dribbling,R,1,['R11'],6,"['L5', 'L6', 'L9', 'R7', 'R9', 'R11']",,False
901,1269,dribbling,R,1,['R11'],6,"['L5', 'L6', 'L9', 'R7', 'R9', 'R11']",,False
902,1270,dribbling,R,1,['R11'],6,"['L5', 'L6', 'L9', 'R7', 'R9', 'R11']",,False
903,1271,passing,R,1,['R11'],6,"['L5', 'L6', 'L9', 'R7', 'R9', 'R11']","['R11', 'R6', 'R']",False
904,1272,searching,,0,[],5,"['L5', 'L6', 'L9', 'R7', 'R11']",,False
905,1273,searching,,0,[],4,"['L6', 'L9', 'R7', 'R11']",,False
906,1274,searching,,0,[],4,"['L6', 'R6', 'R7', 'R11']",,False
907,1275,searching,,0,[],3,"['L6', 'R6', 'R11']",,False
908,1276,searching,,0,[],2,"['L6', 'R6']",,False
909,1277,searching,,0,[],1,['R6'],,False
910,1278,dribbling,R,1,['R6'],2,"['L8', 'R6']",,False
911,1279,dribbling,R,1,['R6'],2,"['L8', 'R6']",,False
912,1280,dribbling,R,1,['R6'],3,"['L6', 'L8', 'R6']",,False
913,1281,passing,R,1,['R6'],3,"['L6', 'L8', 'R6']","['R6', 'R10', 'R']",False
914,1282,searching,,0,[],3,"['L6', 'L8', 'R6']",,False
915,1283,searching,,0,[],2,"['L8', 'R6']",,False
916,1284,searching,,0,[],2,"['L8', 'R6']",,False
917,1285,searching,,0,[],3,"['L4', 'L8', 'R6']",,False
918,1286,searching,,0,[],2,"['L4', 'L8']",,False
919,1287,searching,,0,[],3,"['L4', 'L8', 'R10']",,False
920,1288,searching,,0,[],3,"['L4', 'L8', 'R10']",,False
921,1289,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
922,1290,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
923,1291,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
924,1292,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
925,1293,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
926,1294,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
927,1295,passing,R,2,"['L4', 'R10']",4,"['L4', 'L8', 'R8', 'R10']","['R10', 'R10', 'R']",False
928,1296,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
929,1297,passing,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']","['R10', 'R10', 'R']",False
930,1298,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
931,1299,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
932,1300,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
933,1301,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
934,1302,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
935,1303,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
936,1304,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
937,1305,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
938,1306,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
939,1307,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
940,1308,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
941,1309,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
942,1310,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
943,1311,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
944,1312,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
945,1313,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
946,1314,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
947,1315,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
948,1316,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
949,1317,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
950,1318,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
951,1319,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
952,1320,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
953,1321,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
954,1322,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
955,1323,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
956,1324,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
957,1325,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
958,1326,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
959,1327,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
960,1328,dribbling,R,1,['R10'],3,"['L4', 'L8', 'R10']",,False
961,1329,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
962,1330,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
963,1331,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
964,1332,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
965,1333,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
966,1334,searching,,0,[],2,"['L4', 'R10']",,False
967,1335,searching,,0,[],2,"['L4', 'R10']",,False
968,1336,searching,,0,[],2,"['L4', 'R10']",,False
969,1337,searching,,0,[],2,"['L4', 'R10']",,False
970,1338,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
971,1339,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
972,1340,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
973,1341,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
974,1342,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
975,1343,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
976,1344,fight,,2,"['L4', 'R10']",2,"['L4', 'R10']",,False
977,1345,fight,,2,"['L4', 'R10']",2,"['L4', 'R10']",,False
978,1346,fight,,2,"['L4', 'R10']",2,"['L4', 'R10']",,False
979,1347,fight,,2,"['L4', 'R10']",2,"['L4', 'R10']",,False
980,1348,searching,,0,[],2,"['L4', 'R10']",,False
981,1443,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
982,1444,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
983,1445,dribbling,R,1,['R8'],4,"['L4', 'R8', 'R10', 'R11']",,False
984,1446,passing,R,1,['R8'],4,"['L4', 'R8', 'R10', 'R11']","['R8', 'R11', 'R']",False
985,1447,dribbling,L,1,['L4'],5,"['L2', 'L4', 'R8', 'R10', 'R11']",,False
986,1448,searching,,0,[],4,"['L2', 'L4', 'R8', 'R11']",,False
987,1449,searching,,0,[],5,"['L2', 'L4', 'R6', 'R8', 'R11']",,True
988,1450,dribbling,R,1,['R11'],5,"['L2', 'L4', 'R6', 'R8', 'R11']",,True
989,1451,searching,,0,[],5,"['LG1', 'L2', 'L4', 'R6', 'R11']",,True
990,1452,dribbling,R,1,['R6'],6,"['LG1', 'L2', 'L3', 'L4', 'R6', 'R11']",,True
991,1453,dribbling,R,1,['R6'],6,"['LG1', 'L2', 'L3', 'L4', 'R6', 'R11']",,True
992,1454,dribbling,R,1,['R6'],7,"['LG1', 'L2', 'L3', 'L4', 'L8', 'R6', 'R11']",,True
993,1455,dribbling,R,1,['R6'],8,"['LG1', 'L2', 'L3', 'L4', 'L6', 'L8', 'R6', 'R11']",,True
994,1456,dribbling,R,1,['R6'],8,"['LG1', 'L2', 'L3', 'L4', 'L6', 'L8', 'R6', 'R11']",,True
995,1457,dribbling,R,1,['R6'],7,"['LG1', 'L2', 'L3', 'L4', 'L8', 'R6', 'R11']",,True
996,1458,dribbling,R,1,['R6'],7,"['LG1', 'L2', 'L3', 'L4', 'L8', 'R6', 'R11']",,True
997,1459,fight,,2,"['L4', 'R6']",7,"['LG1', 'L2', 'L3', 'L4', 'L8', 'R6', 'R11']",,True
998,1460,fight,,2,"['L4', 'R6']",8,"['LG1', 'L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
999,1461,searching,,0,[],7,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1000,1462,searching,,0,[],7,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1001,1463,searching,,0,[],6,"['L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1002,1464,dribbling,R,1,['R10'],5,"['L4', 'R6', 'R8', 'R10', 'R11']",,False
1003,1465,dribbling,R,1,['R10'],5,"['L4', 'R6', 'R8', 'R10', 'R11']",,False
1004,1466,dribbling,R,1,['R10'],6,"['L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
1005,1467,searching,,0,[],7,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1006,1468,searching,,0,[],7,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1007,1469,dribbling,R,1,['R6'],9,"['LG1', 'L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1008,1470,dribbling,R,1,['R6'],8,"['LG1', 'L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1009,1471,searching,,0,[],7,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1010,1472,searching,,0,[],7,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10', 'R11']",,True
1011,1473,dribbling,R,1,['R10'],6,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10']",,False
1012,1474,dribbling,R,1,['R10'],6,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10']",,True
1013,1475,dribbling,R,1,['R10'],6,"['L2', 'L4', 'L8', 'R6', 'R8', 'R10']",,True
1014,1476,dribbling,R,1,['R10'],5,"['L2', 'L4', 'L8', 'R6', 'R10']",,True
1015,1477,dribbling,R,1,['R10'],5,"['L2', 'L4', 'L8', 'R6', 'R10']",,True
1016,1478,dribbling,R,1,['R10'],4,"['L2', 'L4', 'L8', 'R10']",,True
1017,1479,dribbling,R,1,['R10'],4,"['L2', 'L4', 'L8', 'R10']",,True
1018,1480,dribbling,R,1,['R10'],4,"['L2', 'L4', 'L8', 'R10']",,True
1019,1481,dribbling,R,1,['R10'],4,"['L2', 'L4', 'L8', 'R10']",,True
1020,1482,dribbling,R,1,['R10'],4,"['L2', 'L4', 'L8', 'R10']",,True
1021,1483,dribbling,R,1,['R10'],4,"['L2', 'L4', 'L8', 'R10']",,True
1022,1484,dribbling,R,1,['R10'],5,"['L2', 'L4', 'L8', 'R10', 'R11']",,True
1023,1485,searching,,0,[],6,"['LG1', 'L2', 'L4', 'L8', 'R10', 'R11']",,True
1024,1486,searching,,0,[],8,"['LG1', 'L2', 'L3', 'L4', 'R6', 'R9', 'R10', 'R11']",,True
1025,1487,searching,,0,[],9,"['LG1', 'L2', 'L3', 'L4', 'L6', 'R6', 'R9', 'R10', 'R11']",,True
1026,1488,dribbling,R,1,['R11'],9,"['LG1', 'L2', 'L3', 'L4', 'L6', 'R6', 'R9', 'R10', 'R11']",,True
1027,1489,dribbling,R,1,['R11'],9,"['LG1', 'L2', 'L3', 'L4', 'L6', 'R6', 'R9', 'R10', 'R11']",,True
1028,1490,fight,,2,"['L3', 'R11']",9,"['LG1', 'L2', 'L3', 'L4', 'L6', 'R6', 'R9', 'R10', 'R11']",,True
1029,1491,kickingG,R,1,['L2'],10,"['LG1', 'L2', 'L3', 'L4', 'L6', 'L8', 'R6', 'R9', 'R10', 'R11']",,True
1030,1492,kickingG,R,0,[],7,"['L2', 'L3', 'L4', 'L6', 'L8', 'R10', 'R11']",,True
1031,1493,searching,,0,[],7,"['L2', 'L3', 'L4', 'L8', 'R8', 'R10', 'R11']",,True
1032,1494,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1033,1495,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1034,1496,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1035,1497,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1036,1498,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1037,1499,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1038,1500,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1039,1501,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
1040,1502,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
1041,1503,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1042,1504,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1043,1505,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1044,1506,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1045,1507,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
1046,1508,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
1047,1509,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1048,1510,dribbling,L,1,['L8'],4,"['L4', 'L8', 'R8', 'R10']",,False
1049,1511,fight,,2,"['L8', 'R8']",4,"['L4', 'L8', 'R8', 'R10']",,False
1050,1512,fight,,2,"['L8', 'R8']",4,"['L4', 'L8', 'R8', 'R10']",,False
1051,1513,fight,,2,"['L8', 'R8']",4,"['L4', 'L8', 'R8', 'R10']",,False
1052,1514,passing,R,2,"['L8', 'R8']",4,"['L4', 'L8', 'R8', 'R10']","[None, 'R2', 'R']",False
1053,1515,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
1054,1516,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
1055,1517,searching,,0,[],3,"['L4', 'L8', 'R8']",,False
1056,1518,searching,,0,[],3,"['L4', 'L8', 'R8']",,False
1057,1519,searching,,0,[],2,"['L8', 'R8']",,False
1058,1520,searching,,0,[],1,['L8'],,False
1059,1521,searching,,0,[],0,[],,False
1060,1522,searching,,0,[],0,[],,False
1061,1523,searching,,0,[],0,[],,False
1062,1524,searching,,0,[],1,['R6'],,False
1063,1525,searching,,0,[],1,['R6'],,False
1064,1526,searching,,0,[],2,"['R2', 'R6']",,False
1065,1527,searching,,0,[],2,"['R2', 'R6']",,False
1066,1528,searching,,0,[],3,"['L10', 'R2', 'R6']",,False
1067,1529,searching,,0,[],3,"['L10', 'R2', 'R6']",,False
1068,1530,searching,,0,[],2,"['L10', 'R2']",,False
1069,1531,dribbling,R,1,['R2'],2,"['L10', 'R2']",,False
1070,1532,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R6']",,False
1071,1533,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R6']",,False
1072,1534,dribbling,R,1,['R2'],3,"['L10', 'R2', 'R6']",,False
1073,1535,dribbling,R,1,['R2'],4,"['L6', 'L10', 'R2', 'R6']",,False
1074,1536,dribbling,R,1,['R2'],4,"['L6', 'L10', 'R2', 'R6']",,False
1075,1537,dribbling,R,1,['R2'],5,"['L6', 'L10', 'R2', 'R6', 'R8']",,False
1076,1538,dribbling,R,1,['R2'],5,"['L6', 'L8', 'L10', 'R2', 'R8']",,False
1077,1539,dribbling,R,1,['R2'],6,"['L4', 'L6', 'L8', 'L10', 'R2', 'R8']",,False
1078,1540,dribbling,R,1,['R2'],6,"['L4', 'L6', 'L8', 'L10', 'R2', 'R8']",,False
1079,1541,passing,R,1,['R2'],6,"['L4', 'L6', 'L8', 'L10', 'R2', 'R8']","['R2', 'R8', 'R']",False
1080,1542,searching,,0,[],6,"['L4', 'L6', 'L8', 'L10', 'R2', 'R8']",,False
1081,1543,searching,,0,[],5,"['L4', 'L8', 'L10', 'R2', 'R8']",,False
1082,1544,dribbling,R,1,['R8'],6,"['L4', 'L8', 'L10', 'R2', 'R8', 'R10']",,False
1083,1545,dribbling,R,1,['R8'],6,"['L4', 'L8', 'L10', 'R2', 'R8', 'R10']",,False
1084,1546,dribbling,R,1,['R8'],6,"['L4', 'L8', 'L10', 'R2', 'R8', 'R10']",,False
1085,1547,passing,R,1,['R8'],6,"['L4', 'L8', 'L10', 'R2', 'R8', 'R10']","['R8', 'R5', 'R']",False
1086,1548,searching,,0,[],4,"['L8', 'L10', 'R2', 'R8']",,False
1087,1549,searching,,0,[],4,"['L8', 'L10', 'R2', 'R8']",,False
1088,1550,searching,,0,[],4,"['L8', 'L10', 'R2', 'R8']",,False
1089,1551,searching,,0,[],3,"['L10', 'R2', 'R8']",,False
1090,1552,searching,,0,[],3,"['L10', 'R2', 'R8']",,False
1091,1553,searching,,0,[],2,"['L10', 'R2']",,False
1092,1554,searching,,0,[],1,['L10'],,False
1093,1555,searching,,0,[],1,['L10'],,False
1094,1556,searching,,0,[],2,"['L10', 'R5']",,False
1095,1557,searching,,0,[],1,['R5'],,False
1096,1558,searching,,0,[],1,['R5'],,False
1097,1559,searching,,0,[],1,['R5'],,False
1098,1560,searching,,0,[],1,['R5'],,False
1099,1561,searching,,0,[],1,['R5'],,False
1100,1562,dribbling,R,1,['R5'],1,['R5'],,False
1101,1563,dribbling,R,1,['R5'],1,['R5'],,False
1102,1564,passing,R,1,['R5'],1,['R5'],"['R5', 'R5', 'R']",False
1103,1565,searching,,0,[],1,['R5'],,False
1104,1566,searching,,0,[],2,"['L10', 'R5']",,False
1105,1567,searching,,0,[],2,"['L10', 'R5']",,False
1106,1568,searching,,0,[],2,"['L10', 'R5']",,False
1107,1569,searching,,0,[],2,"['L10', 'R5']",,False
1108,1570,dribbling,R,1,['R5'],2,"['L10', 'R5']",,False
1109,1571,dribbling,R,1,['R5'],2,"['L10', 'R5']",,False
1110,1572,dribbling,R,1,['R5'],4,"['L8', 'L10', 'R5', 'R8']",,False
1111,1573,dribbling,R,1,['R5'],2,"['L10', 'R5']",,False
1112,1574,fight,,2,"['L10', 'R5']",4,"['L8', 'L10', 'R5', 'R8']",,False
1113,1575,searching,,0,[],2,"['L10', 'R5']",,False
1114,1576,searching,,0,[],3,"['L10', 'R2', 'R5']",,False
1115,1577,searching,,0,[],4,"['L10', 'L11', 'R2', 'R5']",,False
1116,1578,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
1117,1579,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
1118,1580,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
1119,1581,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R3']",,False
1120,1582,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R3']",,False
1121,1583,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
1122,1584,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
1123,1585,searching,,0,[],3,"['L11', 'R2', 'R3']",,False
1124,1586,dribbling,L,1,['L11'],4,"['L10', 'L11', 'R2', 'R3']",,False
1125,1587,passing,L,1,['L11'],4,"['L10', 'L11', 'R2', 'R3']","['L11', 'L11', 'L']",False
1126,1588,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
1127,1589,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
1128,1590,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
1129,1591,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
1130,1592,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
1131,1593,searching,,0,[],2,"['L11', 'R3']",,False
1132,1594,searching,,0,[],2,"['L11', 'R3']",,False
1133,1595,searching,,0,[],2,"['L11', 'R3']",,False
1134,1596,searching,,0,[],2,"['L11', 'R3']",,False
1135,1597,searching,,0,[],2,"['L11', 'R3']",,False
1136,1598,searching,,0,[],2,"['L11', 'R3']",,False
1137,1599,searching,,0,[],2,"['L11', 'R3']",,False
1138,1600,searching,,0,[],2,"['L11', 'R3']",,False
1139,1601,searching,,0,[],2,"['L11', 'R3']",,False
1140,1602,searching,,0,[],2,"['L11', 'R3']",,False
1141,1603,searching,,0,[],2,"['L11', 'R3']",,False
1142,1604,searching,,0,[],2,"['L11', 'R3']",,False
1143,1605,searching,,0,[],2,"['L11', 'R3']",,False
1144,1606,searching,,0,[],2,"['L11', 'R3']",,False
1145,1607,searching,,0,[],2,"['L11', 'R3']",,False
1146,1608,dribbling,L,1,['L11'],3,"['L11', 'R3', 'R5']",,False
1147,1609,dribbling,L,1,['L11'],3,"['L11', 'R3', 'R5']",,False
1148,1610,passing,L,1,['L11'],2,"['L11', 'R3']","['L11', 'L11', 'L']",False
1149,1611,searching,,0,[],2,"['L11', 'R3']",,False
1150,1612,searching,,0,[],2,"['L11', 'R3']",,False
1151,1613,searching,,0,[],2,"['L11', 'R3']",,False
1152,1614,searching,,0,[],2,"['L11', 'R3']",,False
1153,1615,searching,,0,[],2,"['L11', 'R3']",,False
1154,1616,searching,,0,[],2,"['L11', 'R3']",,False
1155,1617,searching,,0,[],2,"['L11', 'R3']",,False
1156,1618,searching,,0,[],2,"['L11', 'R3']",,False
1157,1619,searching,,0,[],2,"['L11', 'R3']",,False
1158,1620,searching,,0,[],2,"['L11', 'R3']",,False
1159,1621,searching,,0,[],2,"['L11', 'R3']",,False
1160,1622,dribbling,L,1,['L11'],2,"['L11', 'R3']",,False
1161,1623,dribbling,L,1,['L11'],1,['L11'],,False
1162,1624,passing,L,1,['L11'],1,['L11'],"['L11', 'L11', 'L']",False
1163,1625,searching,,0,[],1,['L11'],,False
1164,1626,searching,,0,[],1,['L11'],,False
1165,1627,searching,,0,[],1,['L11'],,False
1166,1628,searching,,0,[],1,['L11'],,False
