,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
2429,4093,searching,,0,[],2,"['L5', 'R9']",,False
2430,4094,searching,,0,[],2,"['L5', 'R9']",,False
2431,4095,searching,,0,[],2,"['L5', 'R9']",,False
2432,4096,searching,,0,[],2,"['L5', 'R9']",,False
2433,4097,searching,,0,[],2,"['L5', 'R9']",,False
2434,4098,searching,,0,[],2,"['L5', 'R9']",,False
2435,4099,searching,,0,[],2,"['L5', 'R9']",,False
2436,4100,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2437,4101,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2438,4102,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2439,4103,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R9', 'R']",False
2440,4104,searching,,0,[],2,"['L5', 'R9']",,False
2441,4105,searching,,0,[],2,"['L5', 'R9']",,False
2442,4106,searching,,0,[],2,"['L5', 'R9']",,False
2443,4107,searching,,0,[],2,"['L5', 'R9']",,False
2444,4108,searching,,0,[],2,"['L5', 'R9']",,False
2445,4109,searching,,0,[],2,"['L5', 'R9']",,False
2446,4110,searching,,0,[],2,"['L5', 'R9']",,False
2447,4111,searching,,0,[],2,"['L5', 'R9']",,False
2448,4112,searching,,0,[],2,"['L5', 'R9']",,False
2449,4113,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2450,4114,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R9', 'R']",False
2451,4115,searching,,0,[],2,"['L5', 'R9']",,False
2452,4116,searching,,0,[],2,"['L5', 'R9']",,False
2453,4117,searching,,0,[],2,"['L5', 'R9']",,False
2454,4118,searching,,0,[],2,"['L5', 'R9']",,False
2455,4119,searching,,0,[],2,"['L5', 'R9']",,False
2456,4120,searching,,0,[],2,"['L5', 'R9']",,False
2457,4121,searching,,0,[],2,"['L5', 'R9']",,False
2458,4122,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2459,4123,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2460,4124,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2461,4125,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2462,4126,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2463,4127,passing,R,1,['R9'],3,"['L3', 'L5', 'R9']","['R9', 'R9', 'R']",False
2464,4128,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2465,4129,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2466,4130,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2467,4131,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2468,4132,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2469,4133,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2470,4134,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2471,4135,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2472,4136,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2473,4137,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2474,4138,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2475,4139,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2476,4140,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2477,4141,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2478,4142,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2479,4143,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2480,4144,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2481,4145,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2482,4146,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2483,4147,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2484,4148,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2485,4149,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2486,4150,searching,,0,[],2,"['L5', 'R9']",,False
2487,4151,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2488,4152,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2489,4153,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
2490,4154,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R9', 'R']",False
2491,4155,searching,,0,[],2,"['L5', 'R9']",,False
2492,4156,searching,,0,[],2,"['L5', 'R9']",,False
2493,4157,searching,,0,[],2,"['L5', 'R9']",,False
2494,4158,searching,,0,[],2,"['L5', 'R9']",,False
2495,4159,searching,,0,[],3,"['L5', 'R9', 'R11']",,False
2496,4160,searching,,0,[],3,"['L5', 'R9', 'R11']",,False
2497,4161,searching,,0,[],3,"['L5', 'R9', 'R11']",,False
2498,4162,searching,,0,[],3,"['L5', 'R9', 'R11']",,False
2499,4163,dribbling,R,1,['R9'],3,"['L5', 'R9', 'R11']",,False
2500,4164,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R7', 'R']",False
2501,4165,searching,,0,[],3,"['L5', 'R9', 'R11']",,False
2502,4166,searching,,0,[],4,"['L5', 'L9', 'R9', 'R11']",,False
2503,4167,searching,,0,[],4,"['L5', 'L9', 'R7', 'R9']",,False
2504,4168,searching,,0,[],4,"['L5', 'L6', 'L9', 'R7']",,False
2505,4169,searching,,0,[],3,"['L6', 'L9', 'R7']",,False
2506,4170,searching,,0,[],3,"['L6', 'L9', 'R7']",,False
2507,4171,dribbling,R,1,['R7'],4,"['L6', 'L7', 'L9', 'R7']",,False
2508,4172,dribbling,R,1,['R7'],4,"['L6', 'L7', 'L9', 'R7']",,False
2509,4173,dribbling,R,1,['R7'],4,"['L6', 'L7', 'L9', 'R7']",,False
2510,4174,searching,,0,[],5,"['L3', 'L6', 'L7', 'L9', 'R7']",,False
2511,4175,searching,,0,[],6,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7']",,False
2512,4176,dribbling,R,1,['R7'],7,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2513,4177,dribbling,R,1,['R7'],7,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2514,4178,passing,R,1,['R7'],7,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7', 'R8']","['R7', 'R8', 'R']",False
2515,4179,searching,,0,[],7,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2516,4180,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R8']",,False
2517,4181,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R8']",,False
2518,4182,dribbling,R,1,['R8'],5,"['L6', 'L7', 'R6', 'R7', 'R8']",,False
2519,4183,passing,R,1,['R8'],5,"['L6', 'L7', 'R6', 'R7', 'R8']","['R8', 'R7', 'R']",False
2520,4184,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R8']",,False
2521,4185,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R8']",,False
2522,4186,searching,,0,[],7,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2523,4187,dribbling,R,1,['R7'],8,"['L3', 'L5', 'L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2524,4188,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2525,4189,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2526,4190,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2527,4191,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2528,4192,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2529,4193,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2530,4194,passing,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']","['R7', 'R6', 'R']",False
2531,4195,searching,,0,[],6,"['L3', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2532,4196,searching,,0,[],5,"['L6', 'L9', 'R6', 'R7', 'R8']",,False
2533,4197,searching,,0,[],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2534,4198,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2535,4199,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2536,4200,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2537,4201,passing,R,1,['R6'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']","['R6', 'R8', 'R']",False
2538,4202,searching,,0,[],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2539,4203,dribbling,R,1,['R8'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2540,4204,dribbling,R,1,['R8'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2541,4205,dribbling,R,1,['R8'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2542,4206,searching,,0,[],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2543,4207,searching,,0,[],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2544,4208,searching,,2,"['R6', 'R8']",6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2545,4209,searching,,2,"['R6', 'R8']",6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2546,4210,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2547,4211,searching,,0,[],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2548,4212,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2549,4213,searching,,2,"['R6', 'R8']",6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2550,4214,searching,,2,"['R6', 'R8']",6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']",,False
2551,4215,passing,R,3,"['L9', 'R6', 'R8']",6,"['L6', 'L7', 'L9', 'R6', 'R7', 'R8']","[None, 'R7', 'R']",False
2552,4216,searching,,0,[],5,"['L6', 'L9', 'R6', 'R7', 'R8']",,False
2553,4217,searching,,0,[],6,"['L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2554,4218,searching,,0,[],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2555,4219,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2556,4220,dribbling,R,1,['R7'],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2557,4221,dribbling,R,1,['R7'],6,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7']",,False
2558,4222,searching,,0,[],6,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7']",,False
2559,4223,searching,,0,[],5,"['L3', 'L5', 'L9', 'R6', 'R7']",,False
2560,4224,searching,,0,[],5,"['L3', 'L5', 'L9', 'R7', 'R9']",,False
2561,4225,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2562,4226,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2563,4227,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2564,4228,dribbling,R,1,['R7'],3,"['L5', 'R7', 'R9']",,False
2565,4229,passing,R,1,['R7'],3,"['L5', 'R7', 'R9']","['R7', 'R9', 'R']",False
2566,4230,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2567,4231,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2568,4232,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2569,4233,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2570,4234,searching,,0,[],3,"['L5', 'R7', 'R9']",,False
2571,4235,searching,,0,[],4,"['L3', 'L5', 'R7', 'R9']",,False
2572,4236,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2573,4237,searching,,0,[],3,"['L3', 'L5', 'R9']",,False
2574,4238,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2575,4239,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2576,4240,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2577,4241,dribbling,R,1,['R9'],3,"['L3', 'L5', 'R9']",,False
2578,4242,searching,,0,[],4,"['L3', 'L5', 'R9', 'R11']",,True
2579,4243,searching,,0,[],5,"['L3', 'L5', 'L6', 'R9', 'R11']",,True
2580,4244,dribbling,R,1,['R11'],8,"['LG1', 'L2', 'L3', 'L5', 'L6', 'R6', 'R9', 'R11']",,True
2581,4245,dribbling,R,1,['R11'],8,"['LG1', 'L2', 'L3', 'L5', 'L6', 'R6', 'R9', 'R11']",,True
2582,4246,searching,,0,[],8,"['LG1', 'L2', 'L3', 'L5', 'L6', 'R6', 'R9', 'R11']",,True
2583,4247,searching,,0,[],8,"['LG1', 'L2', 'L3', 'L5', 'L6', 'R6', 'R9', 'R11']",,True
2584,4248,searching,,0,[],10,"['LG1', 'L2', 'L3', 'L4', 'L5', 'L6', 'R6', 'R8', 'R9', 'R11']",,True
2585,4249,dribbling,L,1,['L2'],11,"['LG1', 'L2', 'L3', 'L4', 'L5', 'L6', 'R6', 'R8', 'R9', 'R10', 'R11']",,True
2586,4250,dribbling,L,1,['L2'],10,"['LG1', 'L2', 'L3', 'L4', 'L5', 'L6', 'R6', 'R8', 'R10', 'R11']",,True
2587,4251,fight,,2,"['L2', 'R11']",10,"['LG1', 'L2', 'L3', 'L4', 'L5', 'L6', 'R6', 'R8', 'R10', 'R11']",,True
2588,4252,dribbling,L,1,['L3'],11,"['LG1', 'L2', 'L3', 'L4', 'L5', 'L6', 'R6', 'R8', 'R9', 'R10', 'R11']",,True
2589,4253,searching,,0,[],12,"['LG1', 'L2', 'L3', 'L4', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8', 'R10', 'R11']",,True
2590,4254,searching,,0,[],9,"['L2', 'L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8', 'R11']",,False
2591,4255,searching,,0,[],7,"['L3', 'L5', 'L6', 'L9', 'R6', 'R7', 'R8']",,False
2592,4256,searching,,0,[],6,"['L3', 'L6', 'L7', 'L9', 'R6', 'R7']",,False
2593,4257,searching,,0,[],5,"['L6', 'L7', 'L9', 'R6', 'R7']",,False
2594,4258,searching,,0,[],4,"['L6', 'L7', 'L9', 'R7']",,False
2595,4259,searching,,0,[],4,"['L7', 'L9', 'L11', 'R7']",,False
2596,4260,searching,,0,[],3,"['L7', 'L9', 'L11']",,False
2597,4261,searching,,0,[],3,"['L7', 'L9', 'L11']",,False
2598,4262,dribbling,L,1,['L11'],3,"['L7', 'L9', 'L11']",,False
2599,4263,passing,L,1,['L11'],2,"['L7', 'L11']","['L11', 'L7', 'L']",False
2600,4264,searching,,0,[],2,"['L7', 'L11']",,False
2601,4265,searching,,0,[],2,"['L7', 'L11']",,False
2602,4266,searching,,0,[],2,"['L7', 'L11']",,False
2603,4267,dribbling,L,1,['L7'],2,"['L7', 'L11']",,False
2604,4268,dribbling,L,1,['L7'],3,"['L7', 'L11', 'R2']",,False
2605,4269,dribbling,L,1,['L7'],3,"['L7', 'L11', 'R2']",,False
2606,4270,dribbling,L,1,['L7'],3,"['L7', 'L11', 'R2']",,False
2607,4271,dribbling,L,1,['L7'],3,"['L7', 'L11', 'R2']",,False
2608,4272,dribbling,L,1,['L7'],3,"['L7', 'L11', 'R2']",,False
2609,4273,passing,L,1,['L7'],3,"['L7', 'L11', 'R2']","['L7', 'L11', 'L']",False
2610,4274,searching,,0,[],3,"['L7', 'L11', 'R2']",,False
2611,4275,searching,,0,[],3,"['L7', 'L11', 'R2']",,False
2612,4276,dribbling,L,1,['L11'],4,"['L7', 'L9', 'L11', 'R2']",,False
2613,4277,dribbling,L,1,['L11'],4,"['L7', 'L9', 'L11', 'R2']",,False
2614,4278,passing,L,1,['L11'],4,"['L7', 'L9', 'L11', 'R2']","['L11', 'L9', 'L']",False
2615,4279,searching,,0,[],4,"['L7', 'L9', 'L11', 'R2']",,False
2616,4280,searching,,0,[],4,"['L7', 'L9', 'L11', 'R2']",,False
2617,4281,searching,,0,[],4,"['L9', 'L11', 'R2', 'R9']",,False
2618,4282,searching,,0,[],4,"['L9', 'L11', 'R2', 'R9']",,False
2619,4283,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2620,4284,dribbling,L,1,['L9'],3,"['L9', 'L11', 'R9']",,False
2621,4285,dribbling,L,1,['L9'],3,"['L9', 'L11', 'R9']",,False
2622,4286,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2623,4287,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2624,4288,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2625,4289,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2626,4290,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2627,4291,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2628,4292,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2629,4293,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2630,4294,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']",,False
2631,4295,passing,L,1,['L9'],4,"['L9', 'L11', 'R2', 'R9']","['L9', 'L7', 'L']",False
2632,4296,searching,,0,[],5,"['L7', 'L9', 'L11', 'R2', 'R9']",,False
2633,4297,searching,,0,[],6,"['L6', 'L7', 'L9', 'L11', 'R2', 'R9']",,False
2634,4298,searching,,0,[],6,"['L6', 'L7', 'L9', 'L11', 'R2', 'R9']",,False
2635,4299,searching,,0,[],5,"['L6', 'L7', 'L9', 'L11', 'R2']",,False
2636,4300,passing,L,1,['L7'],5,"['L6', 'L7', 'L9', 'L11', 'R2']","['L7', 'L10', 'L']",False
2637,4301,searching,,0,[],5,"['L6', 'L7', 'L11', 'R2', 'R10']",,False
2638,4302,searching,,0,[],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R10']",,False
2639,4303,searching,,0,[],5,"['L6', 'L7', 'L10', 'L11', 'R10']",,False
2640,4304,searching,,0,[],7,"['L6', 'L7', 'L8', 'L10', 'L11', 'R3', 'R10']",,False
2641,4305,searching,,0,[],6,"['L6', 'L7', 'L8', 'L10', 'R3', 'R10']",,False
2642,4306,dribbling,L,1,['L10'],4,"['L8', 'L10', 'R3', 'R10']",,False
2643,4307,dribbling,L,1,['L10'],3,"['L8', 'L10', 'R3']",,False
2644,4308,dribbling,L,1,['L10'],4,"['L7', 'L8', 'L10', 'R3']",,False
2645,4309,dribbling,L,1,['L10'],4,"['L7', 'L8', 'L10', 'R3']",,False
2646,4310,dribbling,L,1,['L10'],4,"['L7', 'L10', 'R2', 'R3']",,False
2647,4311,searching,,0,[],5,"['L7', 'L10', 'R2', 'R3', 'R10']",,False
2648,4312,dribbling,L,1,['L10'],5,"['L7', 'L10', 'R2', 'R3', 'R10']",,False
2649,4313,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2650,4314,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2651,4315,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2652,4316,passing,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R2', 'R10']","['L10', 'L11', 'L']",False
2653,4317,searching,,0,[],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R10']",,False
2654,4318,searching,,0,[],5,"['L7', 'L10', 'L11', 'R2', 'R10']",,False
2655,4319,searching,,0,[],4,"['L7', 'L10', 'L11', 'R2']",,False
2656,4320,searching,,0,[],5,"['L7', 'L10', 'L11', 'R2', 'R4']",,False
2657,4321,dribbling,L,1,['L11'],4,"['L7', 'L11', 'R2', 'R4']",,False
2658,4322,dribbling,L,1,['L11'],4,"['L7', 'L11', 'R2', 'R4']",,False
2659,4323,passing,L,1,['L11'],4,"['L7', 'L11', 'R2', 'R4']","['L11', 'L10', 'L']",False
2660,4324,searching,,0,[],5,"['L7', 'L10', 'L11', 'R2', 'R4']",,False
2661,4325,searching,,0,[],7,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3', 'R4']",,False
2662,4326,searching,,0,[],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3']",,False
2663,4327,dribbling,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R3', 'R10']",,False
2664,4328,dribbling,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R3', 'R10']",,False
2665,4329,dribbling,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R3', 'R10']",,False
2666,4330,dribbling,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R3', 'R10']",,False
2667,4331,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2668,4332,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2669,4333,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2670,4334,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2671,4335,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'R2', 'R3', 'R10']",,False
2672,4336,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3']",,False
2673,4337,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3']",,False
2674,4338,dribbling,L,1,['L10'],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3']",,False
2675,4339,searching,,0,[],6,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3']",,False
2676,4340,searching,,0,[],5,"['L6', 'L7', 'L10', 'R2', 'R3']",,False
2677,4341,dribbling,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R2', 'R3']",,False
2678,4342,dribbling,L,1,['L10'],5,"['L6', 'L7', 'L10', 'R2', 'R3']",,False
2679,4400,searching,,0,[],7,"['L6', 'L7', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2680,4401,searching,,0,[],8,"['L6', 'L7', 'L10', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2681,4402,dribbling,L,1,['L7'],9,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2682,4403,dribbling,L,1,['L7'],9,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2683,4404,dribbling,L,1,['L7'],9,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2684,4405,dribbling,L,1,['L7'],9,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2685,4406,dribbling,L,1,['L7'],9,"['L6', 'L7', 'L10', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2686,4407,dribbling,L,1,['L7'],8,"['L6', 'L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2687,4408,dribbling,L,1,['L7'],8,"['L6', 'L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2688,4409,dribbling,L,1,['L7'],7,"['L6', 'L7', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2689,4410,dribbling,L,1,['L7'],7,"['L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2690,4411,dribbling,L,1,['L7'],7,"['L6', 'L7', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
2691,4412,passing,L,1,['L7'],7,"['L6', 'L7', 'R2', 'R3', 'R6', 'R7', 'R8']","['L7', 'L8', 'L']",False
2692,4413,searching,,0,[],6,"['L7', 'L10', 'R2', 'R3', 'R6', 'R8']",,False
2693,4414,searching,,0,[],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2694,4415,searching,,0,[],8,"['L7', 'L8', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2695,4416,searching,,0,[],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2696,4417,searching,,0,[],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2697,4418,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
2698,4419,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
2699,4420,dribbling,L,1,['L8'],4,"['L8', 'L10', 'R5', 'R8']",,False
2700,4421,searching,,0,[],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2701,4422,searching,,0,[],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2702,4423,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2703,4424,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2704,4425,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2705,4426,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2706,4427,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2707,4428,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2708,4429,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2709,4430,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2710,4431,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2711,4432,dribbling,L,1,['L8'],5,"['L8', 'L10', 'R3', 'R5', 'R8']",,False
2712,4433,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
2713,4434,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
2714,4435,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
2715,4436,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
2716,4437,dribbling,L,1,['L8'],4,"['L8', 'R3', 'R5', 'R8']",,False
2717,4438,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2718,4439,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2719,4440,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2720,4441,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2721,4442,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2722,4443,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2723,4444,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2724,4445,dribbling,L,1,['L8'],3,"['L8', 'R5', 'R8']",,False
2725,4447,searching,,0,[],6,"['L7', 'L8', 'L10', 'R5', 'R8', 'R10']",,False
2726,4448,searching,,0,[],7,"['L7', 'L8', 'L10', 'R5', 'R6', 'R8', 'R10']",,False
2727,4449,searching,,0,[],8,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8', 'R10']",,False
