,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
2030,3080,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2031,3081,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2032,3082,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2033,3083,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2034,3084,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2035,3085,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2036,3086,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2037,3087,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2038,3088,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2039,3089,fight,,2,"['L9', 'R10']",5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2040,3090,searching,,0,[],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2041,3091,searching,,0,[],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2042,3092,searching,,0,[],6,"['L6', 'L7', 'L9', 'R5', 'R8', 'R10']",,False
2043,3093,searching,,0,[],8,"['L6', 'L7', 'L9', 'L11', 'R5', 'R6', 'R8', 'R10']",,False
2044,3094,searching,,0,[],9,"['L6', 'L7', 'L9', 'L11', 'R5', 'R6', 'R7', 'R8', 'R10']",,False
2045,3095,searching,,0,[],6,"['L6', 'L7', 'L11', 'R6', 'R7', 'R8']",,False
2046,3096,searching,,0,[],6,"['L6', 'L11', 'R2', 'R6', 'R7', 'R8']",,False
2047,3097,searching,,0,[],5,"['L6', 'L11', 'R2', 'R6', 'R7']",,False
2048,3098,dribbling,R,1,['R6'],7,"['L6', 'L8', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
2049,3099,dribbling,R,1,['R6'],7,"['L6', 'L8', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
2050,3100,dribbling,L,1,['L11'],7,"['L6', 'L8', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
2051,3101,dribbling,L,1,['L11'],6,"['L8', 'L11', 'R2', 'R3', 'R6', 'R7']",,False
2052,3102,passing,L,1,['L11'],7,"['L6', 'L8', 'L11', 'R2', 'R3', 'R6', 'R7']","['L11', 'L7', 'L']",False
2053,3103,searching,,0,[],8,"['L6', 'L7', 'L11', 'R2', 'R3', 'R6', 'R7', 'R8']",,False
2054,3104,searching,,0,[],7,"['L6', 'L7', 'L9', 'L11', 'R6', 'R7', 'R8']",,False
2055,3105,searching,,0,[],8,"['L4', 'L6', 'L7', 'L9', 'L11', 'R6', 'R8', 'R10']",,False
2056,3106,dribbling,L,1,['L7'],7,"['L4', 'L6', 'L7', 'L9', 'R6', 'R8', 'R10']",,False
2057,3107,dribbling,L,1,['L7'],7,"['L4', 'L6', 'L7', 'L9', 'R6', 'R8', 'R10']",,False
2058,3108,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2059,3109,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2060,3110,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2061,3111,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2062,3112,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2063,3113,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2064,3114,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2065,3115,dribbling,L,1,['L7'],4,"['L4', 'L7', 'R8', 'R10']",,False
2066,3116,searching,,0,[],4,"['L4', 'L7', 'R8', 'R10']",,False
2067,3117,dribbling,L,1,['L4'],4,"['L4', 'L7', 'R8', 'R10']",,False
2068,3118,dribbling,L,1,['L4'],4,"['L4', 'L7', 'R8', 'R10']",,False
2069,3119,dribbling,L,1,['L4'],4,"['L4', 'L7', 'R8', 'R10']",,False
2070,3120,searching,,0,[],4,"['L4', 'L7', 'R8', 'R10']",,False
2071,3121,dribbling,L,1,['L4'],5,"['L2', 'L4', 'L7', 'R8', 'R10']",,False
2072,3122,passing,L,1,['L4'],5,"['L2', 'L4', 'L7', 'R8', 'R10']","['L4', 'L7', 'L']",False
2073,3123,passing,L,2,"['L4', 'L7']",4,"['L4', 'L7', 'R8', 'R10']","['L4', 'L2', 'L']",False
2074,3124,passing,L,1,['L7'],5,"['L4', 'L7', 'R8', 'R10', 'R11']","['L7', 'L2', 'L']",False
2075,3125,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2076,3126,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2077,3127,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2078,3128,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2079,3129,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2080,3130,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2081,3131,passing,L,1,['L2'],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']","['L2', 'L7', 'L']",False
2082,3132,searching,,0,[],7,"['L2', 'L4', 'L6', 'L7', 'R8', 'R10', 'R11']",,False
2083,3133,passing,L,1,['L7'],7,"['L2', 'L4', 'L6', 'L7', 'R8', 'R10', 'R11']","['L7', 'L4', 'L']",False
2084,3134,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2085,3135,searching,,0,[],6,"['L2', 'L4', 'L7', 'R8', 'R10', 'R11']",,False
2086,3136,dribbling,L,1,['L4'],5,"['L2', 'L4', 'L7', 'R10', 'R11']",,False
2087,3137,passing,L,1,['L4'],5,"['L2', 'L4', 'L7', 'R10', 'R11']","['L4', 'L4', 'L']",False
2088,3138,searching,,0,[],4,"['L2', 'L4', 'L7', 'R10']",,False
2089,3139,dribbling,L,1,['L4'],4,"['L2', 'L4', 'L7', 'R10']",,False
2090,3140,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2091,3141,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2092,3142,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2093,3143,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2094,3144,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2095,3145,searching,,0,[],3,"['L4', 'L7', 'R10']",,False
2096,3146,searching,,0,[],3,"['L4', 'L7', 'R10']",,False
2097,3147,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2098,3148,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2099,3149,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2100,3150,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2101,3151,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2102,3152,dribbling,L,1,['L4'],3,"['L4', 'L7', 'R10']",,False
2103,3153,fight,,2,"['L4', 'R10']",3,"['L4', 'L7', 'R10']",,False
2104,3154,searching,,0,[],3,"['L4', 'L7', 'R10']",,False
2105,3178,searching,,0,[],4,"['L4', 'L7', 'R8', 'R10']",,False
2106,3179,searching,,0,[],4,"['L4', 'L7', 'R8', 'R10']",,False
2107,3180,searching,,0,[],4,"['L4', 'L7', 'R8', 'R10']",,False
2108,3181,searching,,0,[],4,"['L4', 'L7', 'R8', 'R10']",,False
2109,3182,searching,,0,[],3,"['L7', 'R8', 'R10']",,False
2110,3183,searching,,0,[],4,"['L7', 'L9', 'R8', 'R10']",,False
2111,3184,searching,,0,[],4,"['L7', 'L9', 'R8', 'R10']",,False
2112,3185,searching,,0,[],3,"['L9', 'R5', 'R10']",,False
2113,3186,searching,,0,[],3,"['L9', 'R5', 'R10']",,False
2114,3187,dribbling,L,1,['L9'],3,"['L9', 'R5', 'R10']",,False
2115,3188,dribbling,L,1,['L9'],3,"['L9', 'R5', 'R10']",,False
2116,3189,dribbling,L,1,['L9'],4,"['L9', 'L11', 'R5', 'R10']",,False
2117,3228,searching,,0,[],3,"['L7', 'L9', 'R10']",,False
2118,3229,searching,,0,[],3,"['L7', 'L9', 'R10']",,False
2119,3230,searching,,0,[],3,"['L7', 'L9', 'R8']",,False
2120,3231,dribbling,L,1,['L9'],4,"['L7', 'L9', 'R5', 'R8']",,False
2121,3232,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2122,3233,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2123,3234,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2124,3235,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2125,3236,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2126,3237,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2127,3238,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2128,3239,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2129,3240,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2130,3241,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2131,3242,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2132,3243,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2133,3244,dribbling,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2134,3245,passing,L,1,['L9'],5,"['L7', 'L9', 'R5', 'R8', 'R10']","['L9', 'L9', 'L']",False
2135,3246,searching,,0,[],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2136,3247,searching,,0,[],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2137,3248,searching,,0,[],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2138,3249,searching,,0,[],5,"['L7', 'L9', 'R5', 'R8', 'R10']",,False
2139,3250,searching,,0,[],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2140,3251,searching,,0,[],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2141,3252,dribbling,L,1,['L9'],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2142,3253,dribbling,L,1,['L9'],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2143,3254,passing,L,1,['L9'],5,"['L7', 'L9', 'L11', 'R5', 'R10']","['L9', 'L11', 'L']",False
2144,3255,searching,,0,[],6,"['L7', 'L9', 'L11', 'R3', 'R5', 'R10']",,False
2145,3256,searching,,0,[],6,"['L7', 'L9', 'L11', 'R3', 'R5', 'R10']",,False
2146,3257,dribbling,L,1,['L11'],5,"['L9', 'L11', 'R3', 'R5', 'R10']",,False
2147,3258,dribbling,L,1,['L11'],6,"['L7', 'L9', 'L11', 'R3', 'R5', 'R10']",,False
2148,3259,dribbling,L,1,['L11'],7,"['L7', 'L9', 'L11', 'R3', 'R5', 'R8', 'R10']",,False
2149,3260,dribbling,L,1,['L11'],7,"['L7', 'L9', 'L11', 'R3', 'R5', 'R8', 'R10']",,False
2150,3261,dribbling,L,1,['L11'],7,"['L7', 'L9', 'L11', 'R3', 'R5', 'R8', 'R10']",,False
2151,3262,fight,,2,"['L11', 'R10']",6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2152,3263,dribbling,R,1,['R10'],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2153,3264,fight,,2,"['L9', 'R10']",6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2154,3265,passing,L,1,['L9'],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']","['L9', 'L9', 'L']",False
2155,3266,searching,,0,[],4,"['L9', 'L11', 'R5', 'R10']",,False
2156,3267,searching,,0,[],4,"['L9', 'L11', 'R5', 'R10']",,False
2157,3268,searching,,0,[],4,"['L9', 'L11', 'R5', 'R10']",,False
2158,3269,searching,,0,[],4,"['L9', 'L11', 'R5', 'R10']",,False
2159,3270,searching,,0,[],4,"['L9', 'L11', 'R5', 'R10']",,False
2160,3271,searching,,0,[],4,"['L9', 'L11', 'R5', 'R10']",,False
2161,3272,searching,,0,[],3,"['L9', 'L11', 'R5']",,False
2162,3273,searching,,0,[],3,"['L9', 'L11', 'R5']",,False
2163,3274,searching,,0,[],3,"['L9', 'L11', 'R5']",,False
2164,3275,searching,,0,[],2,"['L9', 'R5']",,False
2165,3276,searching,,0,[],2,"['L9', 'R5']",,False
2166,3277,searching,,0,[],2,"['L9', 'R5']",,False
2167,3278,searching,,0,[],2,"['L9', 'R5']",,False
2168,3279,searching,,0,[],2,"['L9', 'R5']",,False
2169,3280,searching,,0,[],2,"['L9', 'R5']",,False
2170,3281,searching,,0,[],2,"['L9', 'R5']",,False
2171,3282,searching,,0,[],2,"['L9', 'R5']",,False
2172,3283,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2173,3284,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2174,3285,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2175,3286,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2176,3287,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2177,3288,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2178,3289,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2179,3290,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2180,3291,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2181,3292,dribbling,L,1,['L9'],2,"['L9', 'R5']",,False
2182,3293,fight,,2,"['L9', 'R5']",3,"['L9', 'L11', 'R5']",,False
2183,3326,searching,,0,[],3,"['L9', 'L11', 'R5']",,False
2184,3327,searching,,0,[],3,"['L9', 'L11', 'R5']",,False
2185,3328,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2186,3329,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2187,3330,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2188,3331,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2189,3332,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2190,3333,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2191,3334,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2192,3335,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2193,3336,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2194,3337,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2195,3338,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2196,3339,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2197,3340,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2198,3341,dribbling,L,1,['L11'],3,"['L9', 'L11', 'R5']",,False
2199,3342,searching,,0,[],2,"['L11', 'R5']",,False
2200,3380,searching,,0,[],4,"['L7', 'L9', 'L11', 'R5']",,False
2201,3381,searching,,0,[],4,"['L7', 'L9', 'L11', 'R5']",,False
2202,3382,dribbling,L,1,['L11'],4,"['L7', 'L9', 'L11', 'R5']",,False
2203,3383,dribbling,L,1,['L11'],4,"['L7', 'L9', 'L11', 'R5']",,False
2204,3384,searching,,0,[],5,"['L7', 'L9', 'L11', 'R5', 'R8']",,False
2205,3385,searching,,0,[],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2206,3386,searching,,0,[],6,"['L7', 'L9', 'L11', 'R5', 'R8', 'R10']",,False
2207,3387,searching,,0,[],5,"['L7', 'L11', 'R5', 'R8', 'R10']",,False
2208,3388,searching,,0,[],4,"['L7', 'R5', 'R8', 'R10']",,False
2209,3389,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2210,3390,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2211,3391,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2212,3392,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2213,3393,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2214,3394,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2215,3395,dribbling,R,1,['R10'],3,"['L7', 'R8', 'R10']",,False
2216,3396,dribbling,R,1,['R10'],2,"['L7', 'R10']",,False
2217,3397,dribbling,R,1,['R10'],2,"['L7', 'R10']",,False
2218,3398,dribbling,R,1,['R10'],2,"['L7', 'R10']",,False
2219,3399,dribbling,R,1,['R10'],2,"['L7', 'R10']",,False
2220,3400,dribbling,R,1,['R10'],2,"['L7', 'R10']",,False
2221,3401,dribbling,R,1,['R10'],3,"['L7', 'L11', 'R10']",,False
2222,3402,dribbling,R,1,['R10'],3,"['L7', 'L11', 'R10']",,False
2223,3403,dribbling,R,1,['R10'],3,"['L7', 'L11', 'R10']",,False
2224,3404,dribbling,R,1,['R10'],3,"['L7', 'L11', 'R10']",,False
2225,3405,dribbling,R,1,['R10'],3,"['L7', 'L11', 'R10']",,False
2226,3406,passing,R,1,['R10'],4,"['L7', 'L11', 'R8', 'R10']","['R10', 'R6', 'R']",False
2227,3407,searching,,0,[],5,"['L6', 'L7', 'L11', 'R8', 'R10']",,False
2228,3408,searching,,0,[],4,"['L6', 'L7', 'R8', 'R10']",,False
2229,3409,searching,,0,[],5,"['L6', 'L7', 'R6', 'R8', 'R10']",,False
2230,3410,searching,,0,[],4,"['L6', 'L7', 'R6', 'R8']",,False
2231,3411,searching,,0,[],4,"['L6', 'L8', 'R3', 'R6']",,False
2232,3412,dribbling,R,1,['R6'],5,"['L6', 'L8', 'L10', 'R3', 'R6']",,False
2233,3413,dribbling,R,1,['R6'],4,"['L8', 'L10', 'R3', 'R6']",,False
2234,3414,passing,R,1,['R6'],4,"['L8', 'L10', 'R3', 'R6']","['R6', 'R8', 'R']",False
2235,3415,searching,,0,[],3,"['R3', 'R6', 'R8']",,False
2236,3416,searching,,0,[],3,"['R3', 'R6', 'R8']",,False
2237,3417,searching,,0,[],4,"['L11', 'R3', 'R6', 'R8']",,False
2238,3418,passing,R,1,['R8'],5,"['L9', 'L11', 'R5', 'R6', 'R8']","['R8', 'R6', 'R']",False
2239,3419,searching,,0,[],6,"['L9', 'L11', 'R3', 'R5', 'R6', 'R8']",,False
2240,3420,searching,,0,[],4,"['L11', 'R3', 'R6', 'R8']",,False
2241,3421,searching,,0,[],4,"['L11', 'R3', 'R6', 'R8']",,False
2242,3422,searching,,0,[],4,"['L11', 'R3', 'R6', 'R8']",,False
2243,3423,searching,,0,[],4,"['L11', 'R3', 'R6', 'R8']",,False
2244,3424,searching,,0,[],5,"['L8', 'R2', 'R3', 'R6', 'R8']",,False
2245,3425,dribbling,R,1,['R6'],5,"['L8', 'R2', 'R3', 'R6', 'R8']",,False
2246,3426,dribbling,R,1,['R6'],5,"['L8', 'R2', 'R3', 'R6', 'R8']",,False
2247,3427,passing,R,1,['R6'],5,"['L8', 'R2', 'R3', 'R6', 'R8']","['R6', 'R2', 'R']",False
2248,3428,searching,,0,[],4,"['L8', 'R2', 'R3', 'R6']",,False
2249,3429,searching,,0,[],5,"['L8', 'L10', 'R2', 'R3', 'R6']",,False
2250,3430,searching,,0,[],5,"['L8', 'L10', 'R2', 'R3', 'R6']",,False
2251,3431,passing,R,1,['R2'],5,"['L8', 'L10', 'R2', 'R3', 'R6']","['R2', 'R3', 'R']",False
2252,3432,searching,,0,[],5,"['L8', 'L10', 'R2', 'R3', 'R6']",,False
2253,3433,dribbling,R,1,['R3'],5,"['L8', 'L10', 'R2', 'R3', 'R6']",,False
2254,3434,dribbling,R,1,['R3'],5,"['L8', 'L10', 'R2', 'R3', 'R6']",,False
2255,3435,dribbling,R,1,['R3'],5,"['L8', 'L10', 'R2', 'R3', 'R6']",,False
2256,3436,dribbling,R,1,['R3'],4,"['L10', 'R2', 'R3', 'R6']",,False
2257,3437,dribbling,R,1,['R3'],4,"['L10', 'L11', 'R2', 'R3']",,False
2258,3438,passing,R,1,['R3'],5,"['L10', 'L11', 'R2', 'R3', 'R6']","['R3', 'R6', 'R']",False
2259,3439,searching,,0,[],5,"['L10', 'L11', 'R2', 'R3', 'R6']",,False
2260,3440,searching,,0,[],5,"['L10', 'L11', 'R2', 'R3', 'R6']",,False
2261,3441,searching,,0,[],6,"['L8', 'L10', 'L11', 'R2', 'R3', 'R6']",,False
2262,3442,searching,,0,[],6,"['L8', 'L10', 'R2', 'R3', 'R6', 'R8']",,False
2263,3443,passing,R,1,['R6'],6,"['L8', 'L10', 'R2', 'R3', 'R6', 'R8']","['R6', 'R8', 'R']",False
2264,3444,searching,,0,[],7,"['L8', 'L10', 'L11', 'R2', 'R3', 'R6', 'R8']",,False
2265,3445,searching,,0,[],5,"['L11', 'R2', 'R3', 'R6', 'R8']",,False
2266,3446,searching,,0,[],5,"['L11', 'R2', 'R3', 'R6', 'R8']",,False
2267,3447,searching,,0,[],5,"['L11', 'R2', 'R3', 'R6', 'R8']",,False
2268,3448,searching,,0,[],5,"['L9', 'L11', 'R5', 'R6', 'R8']",,False
2269,3449,dribbling,R,1,['R8'],5,"['L9', 'L11', 'R5', 'R6', 'R8']",,False
2270,3450,dribbling,R,1,['R8'],4,"['L9', 'L11', 'R5', 'R8']",,False
2271,3451,passing,R,1,['R8'],4,"['L9', 'L11', 'R5', 'R8']","['R8', 'R6', 'R']",False
2272,3452,searching,,0,[],6,"['L9', 'L11', 'R2', 'R3', 'R6', 'R8']",,False
2273,3453,searching,,0,[],6,"['L9', 'L11', 'R2', 'R3', 'R6', 'R8']",,False
2274,3454,searching,,0,[],5,"['L11', 'R2', 'R3', 'R6', 'R8']",,False
2275,3455,dribbling,R,1,['R6'],3,"['L11', 'R2', 'R6']",,False
2276,3456,passing,R,1,['R6'],4,"['L10', 'L11', 'R2', 'R6']","['R6', 'R7', 'R']",False
2277,3457,searching,,0,[],3,"['L10', 'R2', 'R6']",,False
2278,3458,searching,,0,[],3,"['L10', 'R2', 'R6']",,False
2279,3459,searching,,0,[],4,"['L10', 'R2', 'R6', 'R7']",,False
2280,3460,searching,,0,[],3,"['L10', 'R2', 'R7']",,False
2281,3461,searching,,0,[],2,"['L10', 'R7']",,False
2282,3462,searching,,0,[],2,"['L10', 'R7']",,False
2283,3463,dribbling,R,1,['R7'],3,"['L10', 'R4', 'R7']",,False
2284,3464,dribbling,R,1,['R7'],3,"['L10', 'R4', 'R7']",,False
2285,3465,passing,R,1,['R7'],3,"['L10', 'R4', 'R7']","['R7', 'R9', 'R']",False
2286,3466,searching,,0,[],2,"['R4', 'R7']",,False
2287,3467,searching,,0,[],3,"['L8', 'R4', 'R7']",,False
2288,3468,searching,,0,[],2,"['L8', 'R7']",,False
2289,3469,searching,,0,[],0,[],,False
2290,3470,searching,,0,[],0,[],,False
2291,3471,searching,,0,[],1,['R9'],,False
2292,3472,searching,,0,[],1,['R9'],,False
2293,3473,searching,,0,[],1,['R9'],,False
2294,3474,searching,,0,[],1,['R9'],,False
2295,3475,searching,,0,[],1,['R9'],,False
2296,3476,dribbling,R,1,['R9'],1,['R9'],,False
2297,3477,passing,R,1,['R9'],1,['R9'],"['R9', 'R7', 'R']",False
2298,3478,searching,,0,[],1,['R9'],,False
2299,3479,searching,,0,[],2,"['L8', 'R9']",,False
2300,3480,searching,,0,[],2,"['L8', 'R9']",,False
2301,3481,searching,,0,[],3,"['L8', 'R7', 'R9']",,False
2302,3482,searching,,0,[],2,"['L8', 'R7']",,False
2303,3483,searching,,0,[],2,"['L8', 'R7']",,False
2304,3484,searching,,0,[],3,"['L8', 'R2', 'R7']",,False
2305,3485,dribbling,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']",,False
2306,3486,dribbling,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']",,False
2307,3487,dribbling,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']",,False
2308,3488,dribbling,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']",,False
2309,3489,dribbling,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']",,False
2310,3490,dribbling,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']",,False
2311,3491,passing,R,1,['R7'],4,"['L8', 'L10', 'R2', 'R7']","['R7', 'R2', 'R']",False
2312,3492,searching,,0,[],4,"['L8', 'L10', 'R2', 'R7']",,False
2313,3493,searching,,0,[],4,"['L6', 'L10', 'R2', 'R7']",,False
2314,3494,searching,,0,[],4,"['L6', 'L10', 'R2', 'R7']",,False
2315,3495,dribbling,R,1,['R2'],4,"['L6', 'L10', 'L11', 'R2']",,False
2316,3496,dribbling,R,1,['R2'],4,"['L6', 'L10', 'L11', 'R2']",,False
2317,3497,dribbling,R,1,['R2'],4,"['L6', 'L10', 'L11', 'R2']",,False
2318,3498,passing,R,1,['R2'],4,"['L6', 'L10', 'L11', 'R2']","['R2', 'R5', 'R']",False
2319,3499,searching,,0,[],4,"['L10', 'L11', 'R2', 'R6']",,False
2320,3500,searching,,0,[],4,"['L10', 'L11', 'R2', 'R6']",,False
2321,3501,searching,,0,[],4,"['L7', 'L11', 'R2', 'R6']",,False
2322,3502,searching,,0,[],4,"['L7', 'L11', 'R2', 'R5']",,False
2323,3503,searching,,0,[],2,"['L7', 'R5']",,False
2324,3504,searching,,0,[],2,"['L7', 'R5']",,False
2325,3505,searching,,0,[],2,"['L7', 'R5']",,False
2326,3506,dribbling,R,1,['R5'],2,"['L7', 'R5']",,False
2327,3507,dribbling,R,1,['R5'],1,['R5'],,False
2328,3508,passing,R,1,['R5'],3,"['L7', 'R5', 'R8']","['R5', 'R8', 'R']",False
2329,3509,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
2330,3510,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
2331,3511,searching,,0,[],4,"['L7', 'L9', 'R5', 'R8']",,False
2332,3512,searching,,0,[],4,"['L7', 'L9', 'R5', 'R8']",,False
2333,3513,passing,R,1,['R8'],4,"['L7', 'L9', 'R5', 'R8']","['R8', 'R10', 'R']",False
2334,3514,searching,,0,[],3,"['L7', 'L9', 'R8']",,False
2335,3515,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
2336,3516,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
2337,3517,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
2338,3518,searching,,0,[],5,"['L4', 'L7', 'L9', 'R8', 'R10']",,False
2339,3519,searching,,0,[],4,"['L4', 'L7', 'L9', 'R10']",,False
2340,3520,searching,,0,[],2,"['L4', 'R10']",,False
2341,3521,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2342,3522,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2343,3523,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
2344,3524,searching,,0,[],2,"['L4', 'R10']",,False
2345,3525,searching,,0,[],2,"['L4', 'R10']",,False
