# time,b dist,b angle,b Ddist,b Dangle,p "Gliders2016" 1 dist,p "Gliders2016" 1 angle,p "Gliders2016" 1 Ddist,p "Gliders2016" 1 Dangle,p "Gliders2016" 1 body,p "Gliders2016" 1 head,p "Gliders2016" 1 pointdir,p "Gliders2016" 1 state,p "Gliders2016" 2 dist,p "Gliders2016" 2 angle,p "Gliders2016" 2 Ddist,p "Gliders2016" 2 Dangle,p "Gliders2016" 2 body,p "Gliders2016" 2 head,p "Gliders2016" 2 pointdir,p "Gliders2016" 2 state,p "Gliders2016" 3 dist,p "Gliders2016" 3 angle,p "Gliders2016" 3 Ddist,p "Gliders2016" 3 Dangle,p "Gliders2016" 3 body,p "Gliders2016" 3 head,p "Gliders2016" 3 pointdir,p "Gliders2016" 3 state,p "Gliders2016" 4 dist,p "Gliders2016" 4 angle,p "Gliders2016" 4 Ddist,p "Gliders2016" 4 Dangle,p "Gliders2016" 4 body,p "Gliders2016" 4 head,p "Gliders2016" 4 pointdir,p "Gliders2016" 4 state,p "Gliders2016" 5 dist,p "Gliders2016" 5 angle,p "Gliders2016" 5 Ddist,p "Gliders2016" 5 Dangle,p "Gliders2016" 5 body,p "Gliders2016" 5 head,p "Gliders2016" 5 pointdir,p "Gliders2016" 5 state,p "Gliders2016" 6 dist,p "Gliders2016" 6 angle,p "Gliders2016" 6 Ddist,p "Gliders2016" 6 Dangle,p "Gliders2016" 6 body,p "Gliders2016" 6 head,p "Gliders2016" 6 pointdir,p "Gliders2016" 6 state,p "Gliders2016" 7 dist,p "Gliders2016" 7 angle,p "Gliders2016" 7 Ddist,p "Gliders2016" 7 Dangle,p "Gliders2016" 7 body,p "Gliders2016" 7 head,p "Gliders2016" 7 pointdir,p "Gliders2016" 7 state,p "Gliders2016" 8 dist,p "Gliders2016" 8 angle,p "Gliders2016" 8 Ddist,p "Gliders2016" 8 Dangle,p "Gliders2016" 8 body,p "Gliders2016" 8 head,p "Gliders2016" 8 pointdir,p "Gliders2016" 8 state,p "Gliders2016" 9 dist,p "Gliders2016" 9 angle,p "Gliders2016" 9 Ddist,p "Gliders2016" 9 Dangle,p "Gliders2016" 9 body,p "Gliders2016" 9 head,p "Gliders2016" 9 pointdir,p "Gliders2016" 9 state,p "Gliders2016" 10 dist,p "Gliders2016" 10 angle,p "Gliders2016" 10 Ddist,p "Gliders2016" 10 Dangle,p "Gliders2016" 10 body,p "Gliders2016" 10 head,p "Gliders2016" 10 pointdir,p "Gliders2016" 10 state,p "Gliders2016" 11 dist,p "Gliders2016" 11 angle,p "Gliders2016" 11 Ddist,p "Gliders2016" 11 Dangle,p "Gliders2016" 11 body,p "Gliders2016" 11 head,p "Gliders2016" 11 pointdir,p "Gliders2016" 11 state,p "HELIOS2016" 1 dist,p "HELIOS2016" 1 angle,p "HELIOS2016" 1 Ddist,p "HELIOS2016" 1 Dangle,p "HELIOS2016" 1 body,p "HELIOS2016" 1 head,p "HELIOS2016" 1 pointdir,p "HELIOS2016" 1 state,p "HELIOS2016" 2 dist,p "HELIOS2016" 2 angle,p "HELIOS2016" 2 Ddist,p "HELIOS2016" 2 Dangle,p "HELIOS2016" 2 body,p "HELIOS2016" 2 head,p "HELIOS2016" 2 pointdir,p "HELIOS2016" 2 state,p "HELIOS2016" 3 dist,p "HELIOS2016" 3 angle,p "HELIOS2016" 3 Ddist,p "HELIOS2016" 3 Dangle,p "HELIOS2016" 3 body,p "HELIOS2016" 3 head,p "HELIOS2016" 3 pointdir,p "HELIOS2016" 3 state,p "HELIOS2016" 4 dist,p "HELIOS2016" 4 angle,p "HELIOS2016" 4 Ddist,p "HELIOS2016" 4 Dangle,p "HELIOS2016" 4 body,p "HELIOS2016" 4 head,p "HELIOS2016" 4 pointdir,p "HELIOS2016" 4 state,p "HELIOS2016" 5 dist,p "HELIOS2016" 5 angle,p "HELIOS2016" 5 Ddist,p "HELIOS2016" 5 Dangle,p "HELIOS2016" 5 body,p "HELIOS2016" 5 head,p "HELIOS2016" 5 pointdir,p "HELIOS2016" 5 state,p "HELIOS2016" 6 dist,p "HELIOS2016" 6 angle,p "HELIOS2016" 6 Ddist,p "HELIOS2016" 6 Dangle,p "HELIOS2016" 6 body,p "HELIOS2016" 6 head,p "HELIOS2016" 6 pointdir,p "HELIOS2016" 6 state,p "HELIOS2016" 7 dist,p "HELIOS2016" 7 angle,p "HELIOS2016" 7 Ddist,p "HELIOS2016" 7 Dangle,p "HELIOS2016" 7 body,p "HELIOS2016" 7 head,p "HELIOS2016" 7 pointdir,p "HELIOS2016" 7 state,p "HELIOS2016" 8 dist,p "HELIOS2016" 8 angle,p "HELIOS2016" 8 Ddist,p "HELIOS2016" 8 Dangle,p "HELIOS2016" 8 body,p "HELIOS2016" 8 head,p "HELIOS2016" 8 pointdir,p "HELIOS2016" 8 state,p "HELIOS2016" 9 dist,p "HELIOS2016" 9 angle,p "HELIOS2016" 9 Ddist,p "HELIOS2016" 9 Dangle,p "HELIOS2016" 9 body,p "HELIOS2016" 9 head,p "HELIOS2016" 9 pointdir,p "HELIOS2016" 9 state,p "HELIOS2016" 10 dist,p "HELIOS2016" 10 angle,p "HELIOS2016" 10 Ddist,p "HELIOS2016" 10 Dangle,p "HELIOS2016" 10 body,p "HELIOS2016" 10 head,p "HELIOS2016" 10 pointdir,p "HELIOS2016" 10 state,p "HELIOS2016" 11 dist,p "HELIOS2016" 11 angle,p "HELIOS2016" 11 Ddist,p "HELIOS2016" 11 Dangle,p "HELIOS2016" 11 body,p "HELIOS2016" 11 head,p "HELIOS2016" 11 pointdir,p "HELIOS2016" 11 state,u "Gliders2016" 1 dist,u "Gliders2016" 1 angle,u "Gliders2016" 1 pointdir,u "Gliders2016" 1 state,u "Gliders2016" 2 dist,u "Gliders2016" 2 angle,u "Gliders2016" 2 pointdir,u "Gliders2016" 2 state,u "Gliders2016" 3 dist,u "Gliders2016" 3 angle,u "Gliders2016" 3 pointdir,u "Gliders2016" 3 state,u "Gliders2016" 4 dist,u "Gliders2016" 4 angle,u "Gliders2016" 4 pointdir,u "Gliders2016" 4 state,u "Gliders2016" 5 dist,u "Gliders2016" 5 angle,u "Gliders2016" 5 pointdir,u "Gliders2016" 5 state,u "Gliders2016" 6 dist,u "Gliders2016" 6 angle,u "Gliders2016" 6 pointdir,u "Gliders2016" 6 state,u "Gliders2016" 7 dist,u "Gliders2016" 7 angle,u "Gliders2016" 7 pointdir,u "Gliders2016" 7 state,u "HELIOS2016" 1 dist,u "HELIOS2016" 1 angle,u "HELIOS2016" 1 pointdir,u "HELIOS2016" 1 state,u "HELIOS2016" 2 dist,u "HELIOS2016" 2 angle,u "HELIOS2016" 2 pointdir,u "HELIOS2016" 2 state,u "HELIOS2016" 3 dist,u "HELIOS2016" 3 angle,u "HELIOS2016" 3 pointdir,u "HELIOS2016" 3 state,u "HELIOS2016" 4 dist,u "HELIOS2016" 4 angle,u "HELIOS2016" 4 pointdir,u "HELIOS2016" 4 state,u "HELIOS2016" 5 dist,u "HELIOS2016" 5 angle,u "HELIOS2016" 5 pointdir,u "HELIOS2016" 5 state,u "HELIOS2016" 6 dist,u "HELIOS2016" 6 angle,u "HELIOS2016" 6 pointdir,u "HELIOS2016" 6 state,u "HELIOS2016" 7 dist,u "HELIOS2016" 7 angle,u "HELIOS2016" 7 pointdir,u "HELIOS2016" 7 state,u "HELIOS2016" 8 dist,u "HELIOS2016" 8 angle,u "HELIOS2016" 8 pointdir,u "HELIOS2016" 8 state,u "HELIOS2016" 9 dist,u "HELIOS2016" 9 angle,u "HELIOS2016" 9 pointdir,u "HELIOS2016" 9 state,U 1 dist,U 1 angle,U 2 dist,U 2 angle,U 3 dist,U 3 angle,U 4 dist,U 4 angle,U 5 dist,U 5 angle,U 6 dist,U 6 angle,U 7 dist,U 7 angle,U 8 dist,U 8 angle
2555,20.1,45,-0.804,-2.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",11,85,-0,-0.3,-86,-40,NAN,"",22.2,79,-0,-0.2,-81,-88,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,68,0.298,0.2,3,-17,NAN,"",6,-46,-0.24,3.8,32,82,NAN,"",36.6,73,0,-0.2,-65,-105,NAN,"",5.5,56,0.11,-0.8,-69,21,NAN,"",24.5,72,0.49,-0.4,-1,-84,NAN,"",14.9,85,0.298,-0.1,-1,-51,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,27,0.328,0.9,107,-163,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,79,0.298,-0.7,2,48,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",12.2,-27,0,0.8,-55,35,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",12.2,88,0.488,-0.6,-38,-93,NAN,"",30,80,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",54.6,3,NAN,"",30,20,NAN,"",40.4,47,NAN,"",22.2,-14,NAN,"",30,56,NAN,"",44.7,79,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2557,18.2,-1,-0.728,-3.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",10,44,-0.2,-0.2,-64,0,NAN,"",20.1,38,-0.402,-0.4,-120,-42,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",30,40,0,-0,-106,-106,NAN,"",14.9,29,0,0,-56,-69,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",5.5,16,0,-0.1,-9,35,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,40,0,-1,-40,-9,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,-12,0,0.1,126,40,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",22.2,-56,0,-0.4,-106,164,NAN,"",14.9,39,0,-0.1,-59,-110,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",12.2,47,-0.244,-0.3,-122,-34,NAN,"",36.6,32,NAN,"",27.1,32,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",30,-19,NAN,"",40.4,6,NAN,"",30,17,NAN,"",44.7,39,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",54.6,-36,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2558,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",6.7,7,0.134,2.2,62,133,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",24.5,14,0,-0.1,-132,148,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",12.2,0,0.244,-0.9,-54,35,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2561,16.4,25,-0.328,2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",10,70,0,-0.1,-105,-23,NAN,"",22.2,69,0,-0,-119,-119,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,60,0,-0.2,-45,-54,NAN,"",9,-12,0.36,1.5,25,49,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",5.5,44,0,0.1,-102,-12,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,69,0,-0,-42,-52,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,23,0,0.2,159,168,NAN,"k",30,14,0,0.1,-81,-163,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",22.2,-23,-0,0.1,57,99,NAN,"",16.4,68,0,-0,-47,-58,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",13.5,-40,0,-0.3,-36,54,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",10,76,0,-0.1,-116,-34,NAN,"",33.1,72,NAN,"",33.1,61,NAN,"",27.1,64,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",40.4,35,NAN,"",33.1,50,NAN,"",40.4,72,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",54.6,-3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2562,16.4,-14,-0.328,1.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",10,29,-0.2,-0.2,-145,-63,NAN,"",20.1,29,-0.402,0.1,-159,-98,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,19,0,-0.1,-175,-87,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",5.5,1,-0.22,-1.2,-142,-52,NAN,"",27.1,24,0,0,-120,-76,NAN,"",16.4,28,0,-0,-83,-73,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,-16,-0,0.6,118,55,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,28,0,-0,-59,5,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",33.1,19,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",30,-26,NAN,"",40.4,-6,NAN,"",36.6,10,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2563,14.9,-18,-0.298,1.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",9,22,-0.18,-0.1,-151,-66,NAN,"",20.1,23,-0,0,147,57,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",33.1,25,0,-0,-125,-108,NAN,"",14.9,13,-0.298,0.2,179,-95,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",5,-7,-0.1,-0.6,-55,-15,NAN,"",27.1,18,0,0,-128,-146,NAN,"",16.4,22,0,0,-90,-99,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,-20,-0.328,0.7,112,42,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,22,0,0,119,78,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",10,30,-0.2,0.1,124,44,NAN,"",33.1,11,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",40.4,-12,NAN,"",36.6,4,NAN,"",40.4,24,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2566,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",10,-59,0.2,-0.4,130,158,NAN,"",20.1,-59,0,-0.4,58,-32,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",33.1,-57,0,-0.3,150,110,NAN,"",14.9,-68,0.298,0.1,31,-58,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",5.5,-83,0.22,0.1,-103,-93,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,-62,0.328,-0.5,-169,-159,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",18.2,-62,0.364,-0.5,32,-58,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",11,-56,0.22,-0.9,89,174,NAN,"",33.1,-72,NAN,"",30,-66,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",36.6,-78,NAN,"",40.4,-59,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",44.7,10,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2567,14.9,-17,-0.894,-8.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,23,0,0.1,-130,-55,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",6,8,0.12,0,-18,-7,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",18.2,29,0,-0.2,-62,28,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",16.4,-7,0,0.1,122,-154,NAN,"k",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",18.2,28,0,-0.2,124,-147,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",33.1,20,NAN,"",30,25,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",30,-21,NAN,"",36.6,13,NAN,"",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",40.4,-3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2568,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",9,-1,-0,0.6,-92,178,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
2569,13.5,19,-0.27,-8.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",9,19,-0,0.1,-100,-10,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",24.5,-3,-0,0.2,-101,-162,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",14.9,-18,0,1.3,82,133,NAN,"",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,NAN,NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",NAN,NAN,NAN,"nan",54.6,13,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
